population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_education,year
14892,1524.3083,.015143823,1503.4703,.98485619,99279.445,98422.469,1646538.9,16.584892,.99279445,.00010755265,.015243083,66,1,1,2009
14615,1737.9404,.01724454,1686.1018,.98275548,97775.977,96848.617,1548116.4,15.8333,.97775978,.00036665285,.017379405,67,1,1,2009
13806,1897.7256,.018809488,1807.4014,.9811905,96089.875,95131.953,1451267.8,15.103232,.96089876,.00067908294,.018977256,68,1,1,2009
14001,2235.5547,.022108424,2084.437,.97789156,94282.477,93240.258,1356135.9,14.383753,.94282478,.001123641,.022355547,69,1,1,2009
14522,2045.1729,.020244708,1866.5225,.97975528,92198.039,91264.781,1262895.6,13.69764,.92198038,.0013426373,.020451728,70,1,1,2009
13976,2389.811,.023615923,2133.2622,.9763841,90331.516,89264.883,1171630.8,12.970343,.90331513,.0018631251,.023898112,71,1,1,2009
13552,2744.9822,.027078176,2388.2478,.97292185,88198.25,87004.125,1082365.9,12.271965,.88198251,.0024859118,.027449822,72,1,1,2009
13132,3106.9143,.03059388,2625.2607,.96940613,85810,84497.367,995361.81,11.599602,.8581,.003196633,.031069141,73,1,1,2009
12952,3582.4583,.035194173,2927.6182,.96480584,83184.742,81720.93,910864.44,10.949898,.83184743,.0040950729,.035824582,74,1,1,2009
12365,3712.0906,.036444481,2924.9292,.96355551,80257.125,78794.664,829143.5,10.331089,.80257124,.0046345694,.037120905,75,1,1,2009
12096,4522.1563,.044221677,3419.7593,.9557783,77332.195,75622.313,750348.81,9.7029295,.77332193,.005994671,.045221563,76,1,1,2009
12271,4531.0083,.044306323,3274.7883,.95569366,73912.438,72275.047,674726.5,9.1287279,.73912436,.0063144318,.045310084,77,1,1,2009
11728,5704.2974,.055461138,3917.6443,.94453883,70637.648,68678.828,602451.5,8.528759,.70637649,.0081255371,.057042971,78,1,1,2009
11686,5587.8828,.05436004,3626.9023,.94563997,66720.008,64906.555,533772.63,8.0001879,.66720009,.0080533233,.055878829,79,1,1,2009
10817,7312.5635,.070546262,4450.9829,.92945373,63093.105,60867.613,468866.09,7.4313364,.63093108,.010364427,.073125638,80,1,1,2009
10683,7525.9761,.072530448,4253.3394,.92746955,58642.121,56515.453,407998.47,6.9574304,.58642119,.010315682,.07525976,81,1,1,2009
9600,8572.917,.082205467,4471.0552,.91779453,54388.781,52153.254,351483.03,6.4624181,.54388779,.011091519,.085729167,82,1,1,2009
9132,9526.9385,.0909376,4539.3984,.90906239,49917.727,47648.027,299329.78,5.9964628,.49917728,.011348465,.095269389,83,1,1,2009
8097,11016.426,.10441297,4738.0859,.89558703,45378.328,43009.285,251681.73,5.546298,.45378327,.011744009,.11016425,84,1,1,2009
7403,14142.915,.13208856,5368.1108,.86791146,40640.242,37956.188,208672.45,5.1346264,.40640241,.012950003,.14142914,85,1,1,2009
6838,13498.099,.12644702,4460.0562,.87355298,35272.133,33042.105,170716.27,4.8399758,.35272133,.010182709,.13498099,86,1,1,2009
5927,16399.527,.15156713,4670.0981,.8484329,30812.076,28477.027,137674.16,4.4681883,.30812076,.0099558244,.16399528,87,1,1,2009
5437,17969.469,.1648806,4310.3052,.83511937,26141.979,23986.826,109197.13,4.1770797,.26141977,.0083223144,.17969468,88,1,1,2009
4676,16980.324,.15651487,3416.9814,.84348512,21831.674,20123.184,85210.305,3.9030588,.21831673,.0058312342,.16980323,89,1,1,2009
3186,21060.891,.1905438,3508.8052,.80945623,18414.691,16660.289,65087.125,3.5345216,.18414691,.0052715177,.2106089,90,1,1,2009
2418,23986.766,.2141802,3192.5459,.78581977,14905.887,13309.613,48426.836,3.2488396,.14905886,.0040494353,.23986766,91,1,1,2009
1892,26849.895,.23671947,2772.7759,.76328051,11713.341,10326.953,35117.223,2.9980536,.11713341,.0028674155,.26849893,92,1,1,2009
1448,29143.646,.25437009,2274.2122,.74562991,8940.5645,7803.4585,24790.27,2.7727857,.089405641,.0018514878,.29143643,93,1,1,2009
965,37927.461,.31881532,2125.3352,.68118465,6666.3525,5603.6851,16986.811,2.5481417,.066663526,.001322373,.37927458,94,1,1,2009
756,38492.063,.32279533,1465.8192,.67720467,4541.0176,3808.1079,11383.126,2.5067346,.045410175,.00063540466,.3849206,95,1,1,2009
500,36800,.3108108,955.80481,.6891892,3075.1982,2597.2959,7575.0176,2.4632616,.030751983,.00028489003,.36799997,96,1,1,2009
306,44117.648,.36144578,766.04584,.63855422,2119.3936,1736.3706,4977.7217,2.3486538,.021193936,.00015891434,.44117644,97,1,1,2009
178,27528.09,.24197531,327.47672,.75802469,1353.3477,1189.6093,3241.3511,2.3950617,.013533477,.000043719196,.27528089,98,1,1,2009
2,0,0,0,1,1025.871,1025.871,2051.7419,2,.01025871,0,0,99,1,1,2009
1,100000,1,1025.871,0,1025.871,1025.871,1025.871,1,.01025871,.0001041615,,100,1,1,2009
32015,568.48352,.0056811729,565.62012,.99431884,100000,99496.305,1860938,18.609381,1,0,.0056598317,65,1,2,2009
28678,1318.0835,.01310655,1303.2417,.98689348,99434.383,98691.531,1761441.8,17.714615,.99434382,.000073296796,.013180834,66,1,2,2009
25398,1275.691,.012684096,1244.7048,.98731589,98131.141,97446.555,1662750.1,16.944164,.98131138,.00022827082,.012756911,67,1,2,2009
21647,1395.1124,.013860242,1342.8695,.98613977,96886.438,96174.719,1565303.6,16.156065,.96886438,.00040509261,.013951125,68,1,2,2009
19661,1693.7084,.016794857,1604.6406,.98320514,95543.57,94741.25,1469128.9,15.376534,.95543569,.00068322913,.016937084,69,1,2,2009
18516,1955.0659,.019361395,1818.7888,.98063862,93938.93,93029.539,1374387.6,14.630651,.93938929,.0010355647,.019550661,70,1,2,2009
17042,2030.2781,.020098751,1851.4998,.97990125,92120.141,91194.391,1281358.1,13.909641,.92120141,.0013439921,.020302782,71,1,2,2009
15396,2214.8611,.021906016,1977.4263,.97809398,90268.641,89279.93,1190163.8,13.184687,.90268642,.0017370435,.022148609,72,1,2,2009
14300,2545.4546,.025134651,2219.1687,.97486538,88291.211,87181.625,1100883.8,12.468781,.8829121,.0022941395,.025454545,73,1,2,2009
12973,2721.0359,.026845125,2310.6147,.9731549,86072.039,84916.734,1013702.1,11.777369,.8607204,.0027699834,.027210359,74,1,2,2009
11733,3392.1418,.033355683,2793.9194,.96664429,83761.422,82364.461,928785.44,11.088463,.83761424,.0038001949,.033921421,75,1,2,2009
10710,3716.1531,.036483638,2953.989,.96351635,80967.5,79490.508,846420.94,10.453835,.80967498,.0045521385,.037161533,76,1,2,2009
10431,4179.8486,.040942814,3194.0925,.95905721,78013.508,76416.461,766930.44,9.830739,.7801351,.0054786461,.041798487,77,1,2,2009
9730,4501.5415,.044024523,3293.8892,.95597547,74819.414,73172.469,690514,9.2290754,.74819416,.0062056761,.045015417,78,1,2,2009
9215,5187.1948,.050560609,3616.374,.94943941,71525.523,69717.336,617341.5,8.6310654,.71525526,.0073652947,.051871948,79,1,2,2009
8288,5827.7026,.056627002,3845.4915,.94337302,67909.148,65986.406,547624.19,8.0640707,.67909151,.0083803348,.05827703,80,1,2,2009
7848,6689.6025,.064730905,4146.8984,.93526912,64063.656,61990.207,481637.78,7.5181127,.64063656,.0095470455,.066896021,81,1,2,2009
7030,7439.5449,.071727358,4297.6709,.92827266,59916.758,57767.922,419647.56,7.0038428,.59916759,.010321535,.074395455,82,1,2,2009
6627,8314.4707,.079826146,4439.8574,.92017388,55619.086,53399.156,361879.66,6.5063934,.55619085,.010959459,.083144709,83,1,2,2009
6103,9470.752,.090425529,4627.9087,.90957445,51179.227,48865.273,308480.5,6.0274553,.51179224,.011563336,.094707519,84,1,2,2009
5413,9957.5098,.094852619,4415.5142,.90514737,46551.316,44343.559,259615.22,5.5769682,.46551317,.01098627,.099575095,85,1,2,2009
4963,11706.629,.11059294,4659.9219,.88940704,42135.801,39805.84,215271.66,5.1089964,.42135802,.01136161,.11706629,86,1,2,2009
3949,14712.586,.13704446,5135.8613,.86295557,37475.879,34907.949,175465.83,4.6821003,.37475878,.012034075,.14712584,87,1,2,2009
3524,16685.584,.15400733,4980.5996,.84599268,32340.018,29849.719,140557.88,4.3462524,.32340017,.010898175,.16685584,88,1,2,2009
3024,17394.18,.16002433,4378.1724,.83997566,27359.418,25170.332,110708.16,4.0464368,.27359417,.0087011978,.17394178,89,1,2,2009
2011,18100.447,.16598266,3814.4885,.83401734,22981.246,21074.002,85537.82,3.7220707,.22981246,.0067515946,.18100446,90,1,2,2009
1505,20930.232,.18947369,3631.5962,.81052631,19166.758,17350.959,64463.82,3.3633137,.19166757,.0056264722,.20930232,91,1,2,2009
1112,24280.576,.21651965,3363.668,.78348035,15535.162,13853.328,47112.859,3.0326598,.15535162,.0044137212,.24280576,92,1,2,2009
753,28286.854,.2478185,3016.3215,.75218153,12171.494,10663.333,33259.531,2.7325759,.12171494,.0032244602,.28286853,93,1,2,2009
515,32621.359,.28046745,2567.728,.71953255,9155.1729,7871.3086,22596.199,2.4681346,.091551729,.0021355797,.3262136,94,1,2,2009
370,31351.352,.27102804,1785.3823,.72897196,6587.4448,5694.7539,14724.891,2.2352962,.06587445,.0010986351,.31351352,95,1,2,2009
252,36507.938,.30872485,1482.516,.69127512,4802.0625,4060.8044,9030.1367,1.8804705,.048020624,.00067772687,.36507937,96,1,2,2009
159,32704.402,.28108108,933.06171,.71891892,3319.5464,2853.0156,4969.332,1.4969913,.033195462,.00029945237,.32704404,97,1,2,2009
94,25531.914,.22641508,540.33612,.7735849,2386.4846,2116.3167,2116.3167,.88679248,.023864847,.000125873,.25531915,98,1,2,2009
0,,,,,1846.1484,,0,,.018461484,,,100,1,2,2009
2,0,0,,1,,,0,,,,,101,1,2,2009
0,,1,,0,,,,,,,,102,1,2,2009
13412,380.2565,.003800926,378.97507,.99619907,100000,99663.008,2029076.1,20.290762,1,0,.00379138,65,1,3,2009
12276,700.55396,.0069844997,695.80304,.99301553,99621.023,99224.414,1929413.1,19.367529,.99621022,.000026269487,.0070055402,66,1,3,2009
10910,705.77454,.0070354012,695.97858,.99296463,98925.219,98542.43,1830188.8,18.500731,.98925221,.000073998366,.0070577455,67,1,3,2009
8608,894.51672,.0089077167,874.99829,.99109226,98229.242,97765.492,1731646.3,17.628622,.98229241,.00015219743,.0089451671,68,1,3,2009
7701,1233.6061,.012260438,1193.6056,.98773956,97354.242,96757.438,1633880.8,16.782841,.97354239,.00030744419,.01233606,69,1,3,2009
7541,1193.4757,.01186396,1140.8459,.98813605,96160.633,95590.211,1537123.4,15.984955,.96160632,.00042119576,.011934757,70,1,3,2009
7003,1570.7554,.015585152,1480.8978,.98441488,95019.789,94279.344,1441533.1,15.170873,.95019788,.00070078857,.015707554,71,1,3,2009
6454,1549.4268,.015375154,1438.1748,.98462486,93538.891,92819.805,1347253.8,14.40314,.93538892,.00086918235,.015494267,72,1,3,2009
5826,1888.0879,.018704303,1722.6797,.9812957,92100.719,91239.375,1254434,13.620241,.92100722,.0012532999,.01888088,73,1,3,2009
5225,2239.2344,.022144411,2001.3684,.97785556,90378.039,89377.352,1163194.6,12.870324,.9037804,.0017404178,.022392344,74,1,3,2009
4628,2744.166,.027070234,2392.3772,.97292978,88376.672,87180.484,1073817.3,12.15046,.88376671,.0024575242,.02744166,75,1,3,2009
4510,2793.7915,.027553027,2369.1277,.97244698,85984.297,84799.734,986636.75,11.474615,.85984296,.0028551079,.027937915,76,1,3,2009
4437,3087.6719,.03040728,2542.51,.96959269,83615.172,82343.914,901837.06,10.785567,.83615172,.0034832901,.030876718,77,1,3,2009
4141,3694.7598,.036277417,2941.1069,.96372259,81072.664,79602.109,819493.13,10.108131,.81072664,.0045130979,.036947601,78,1,3,2009
3761,3669.2368,.036031332,2815.1841,.96396869,78131.555,76723.961,739891,9.4698105,.78131557,.0048100674,.03669237,79,1,3,2009
3398,5091.23,.049648441,3739.3403,.95035154,75316.367,73446.695,663167.06,8.8050852,.7531637,.0069517381,.050912302,80,1,3,2009
3243,4779.5249,.046679717,3341.1951,.95332026,71577.023,69906.43,589720.38,8.2389622,.71577024,.0067974343,.047795251,81,1,3,2009
2790,6487.4551,.062836312,4287.688,.93716371,68235.828,66091.984,519813.94,7.6179032,.68235826,.0092933681,.064874552,82,1,3,2009
2525,8000,.07692308,4919.0879,.92307693,63948.141,61488.598,453721.94,7.0951543,.63948143,.011340708,.080000006,83,1,3,2009
2390,7740.5859,.074521653,4398.9429,.92547834,59029.055,56829.582,392233.34,6.6447506,.59029055,.010638738,.077405863,84,1,3,2009
1992,8835.3418,.084615387,4622.5483,.91538459,54630.113,52318.84,335403.78,6.1395402,.54630113,.011457273,.088353418,85,1,3,2009
1756,9396.3555,.089747079,4488.0332,.91025293,50007.566,47763.551,283084.94,5.6608419,.50007564,.011220082,.093963563,86,1,3,2009
1396,12034.384,.11351351,5167.082,.88648647,45519.531,42935.992,235321.38,5.1696792,.45519531,.012813978,.12034384,87,1,3,2009
1288,13431.677,.12586395,5078.9189,.87413603,40352.449,37812.988,192385.39,4.7676263,.40352449,.012224576,.13431677,88,1,3,2009
1046,15105.162,.14044444,4953.9717,.85955554,35273.531,32796.547,154572.41,4.3821077,.35273531,.011310566,.15105163,89,1,3,2009
777,16731.018,.15439431,4681.1675,.84560567,30319.559,27978.975,121775.85,4.0164123,.3031956,.0098898103,.16731019,90,1,3,2009
610,23114.754,.20720059,5312.2896,.79279941,25638.391,22982.246,93796.875,3.6584542,.2563839,.010127943,.23114754,91,1,3,2009
461,18221.258,.16699801,3394.4187,.83300197,20326.102,18628.893,70814.633,3.4839261,.20326102,.0054971245,.18221259,92,1,3,2009
297,28956.229,.25294116,4282.7197,.74705887,16931.684,14790.324,52185.738,3.0821352,.16931684,.0060235877,.28956228,93,1,3,2009
188,27127.66,.23887588,3021.5325,.76112413,12648.964,11138.197,37395.414,2.9564013,.12648964,.0033384915,.27127659,94,1,3,2009
132,31818.182,.27450982,2642.8245,.72549021,9627.4316,8306.0195,26257.217,2.7273335,.096274316,.0022994045,.31818184,95,1,3,2009
102,27450.98,.24137931,1685.9397,.75862068,6984.6074,6141.6377,17951.197,2.5701082,.069846071,.0010953145,.27450979,96,1,3,2009
65,49230.77,.39506173,2093.301,.60493827,5298.668,4252.0176,11809.561,2.2287791,.052986681,.0010503995,.49230772,97,1,3,2009
44,27272.727,.23999999,769.28802,.75999999,3205.3669,2820.7229,7557.543,2.3577778,.032053668,.00023868107,.27272725,98,1,3,2009
4,0,0,0,1,2436.0789,2436.0789,4736.8198,1.9444444,.024360789,0,0,99,1,3,2009
1,100000,.66666669,1624.0526,.33333331,2436.0789,1624.0525,2300.741,.94444436,.024360789,.00038599412,1,100,1,3,2009
2,100000,.66666669,541.35083,.33333331,812.02625,541.35083,676.68854,.83333331,.0081202621,.000043602147,1,101,1,3,2009
1,200000,1,270.67542,0,270.67542,135.33771,135.33771,.5,.0027067543,7.3066876e-06,,102,1,3,2009
617,972.44733,.0097137615,964.07245,.99028623,100000,99138.781,1581773.3,15.817733,1,0,.0096512763,65,1,4,2009
549,2914.3899,.028783191,2850.5701,.9712168,99035.93,97411.102,1482634.4,14.970672,.99035931,.00027216531,.029143898,66,1,4,2009
589,2376.9099,.023517553,2262.0442,.97648245,96185.359,94941.234,1385223.4,14.401603,.96185362,.00082997192,.023769097,67,1,4,2009
520,2307.6924,.022829313,2144.2046,.97717071,93923.313,92786.883,1290282.1,13.737613,.93923312,.0012237891,.023076922,68,1,4,2009
582,2577.3196,.025445292,2335.3462,.97455472,91779.109,90611.438,1197495.3,13.04758,.91779107,.0017620332,.025773196,69,1,4,2009
565,2123.8938,.021015761,1879.7289,.97898424,89443.766,88503.898,1106883.8,12.375192,.89443767,.0017748198,.021238938,70,1,4,2009
533,2063.7898,.020427112,1788.6804,.97957289,87564.039,86669.695,1018379.9,11.630116,.87564039,.0019477709,.020637898,71,1,4,2009
429,3496.5034,.034364261,2947.6069,.96563572,85775.359,84301.555,931710.19,10.862212,.85775357,.0035964451,.034965035,72,1,4,2009
438,5022.8311,.048997775,4058.3755,.95100224,82827.75,80798.563,847408.63,10.230975,.82827753,.0057723843,.050228313,73,1,4,2009
415,4819.2773,.047058824,3706.7942,.95294118,78769.375,76915.977,766610.06,9.732336,.78769374,.0061989576,.048192773,74,1,4,2009
450,5111.1113,.049837489,3740.9304,.95016253,75062.578,73192.109,689694.06,9.1882544,.75062579,.0070025246,.051111113,75,1,4,2009
415,4819.2773,.047058824,3356.313,.95294118,71321.648,69643.492,616501.94,8.6439667,.71321648,.0068649598,.048192773,76,1,4,2009
405,7407.4072,.071428567,4854.6665,.92857146,67965.336,65538,546858.5,8.0461388,.67965335,.010569807,.074074067,77,1,4,2009
356,7865.1685,.075675674,4775.9424,.92432433,63110.668,60722.695,481320.47,7.6266103,.63110667,.011118921,.078651682,78,1,4,2009
362,6906.0771,.066755675,3894.1741,.93324435,58334.727,56387.641,420597.78,7.2100754,.58334726,.0094649158,.069060773,79,1,4,2009
302,10596.026,.10062893,5478.2944,.89937109,54440.551,51701.402,364210.13,6.690052,.54440552,.013587712,.10596026,80,1,4,2009
267,8614.2324,.082585283,4043.562,.91741472,48962.258,46940.477,312508.75,6.3826456,.48962259,.010104551,.086142331,81,1,4,2009
249,12048.192,.11363636,5104.397,.88636363,44918.695,42366.496,265568.25,5.9121985,.44918695,.012629199,.12048192,82,1,4,2009
234,13675.214,.12800001,5096.2305,.87199998,39814.297,37266.18,223201.77,5.606071,.39814296,.012211849,.13675214,83,1,4,2009
420,12142.857,.11447812,3974.459,.88552189,34718.066,32730.836,185935.58,5.3555856,.34718066,.0090079624,.12142858,84,1,4,2009
376,12500,.11764706,3616.895,.88235295,30743.607,28935.16,153204.75,4.9833045,.30743608,.0077010617,.125,85,1,4,2009
335,13134.328,.1232493,3343.3484,.87675071,27126.713,25455.039,124269.59,4.5810781,.27126712,.006609173,.13134329,86,1,4,2009
270,18888.889,.17258883,4104.7432,.82741117,23783.365,21730.994,98814.547,4.1547756,.23783365,.0074406187,.18888889,87,1,4,2009
226,15486.726,.14373717,2828.5493,.8562628,19678.621,18264.346,77083.555,3.9171216,.19678621,.0044708443,.15486726,88,1,4,2009
189,21164.021,.19138756,3224.8943,.80861247,16850.072,15237.625,58819.211,3.4907393,.16850072,.0045183422,.21164022,89,1,4,2009
138,28985.508,.25316456,3449.4121,.74683547,13625.178,11900.472,43581.586,3.1986067,.13625178,.0040595178,.28985506,90,1,4,2009
91,20879.121,.18905473,1923.7766,.81094527,10175.766,9213.877,31681.113,3.1133888,.10175765,.0017583901,.20879121,91,1,4,2009
96,16666.666,.15384614,1269.5367,.84615386,8251.9893,7617.2207,22467.236,2.7226448,.082519889,.00096117076,.16666666,92,1,4,2009
63,41269.84,.34210524,2388.7336,.65789473,6982.4526,5788.0859,14850.015,2.1267619,.069824524,.00155146,.41269839,93,1,4,2009
41,43902.438,.35999998,1653.7386,.63999999,4593.7188,3766.8494,9061.9287,1.9726782,.045937188,.00072478346,.43902436,94,1,4,2009
32,15625,.14492753,426.08405,.8550725,2939.98,2726.938,5295.0796,1.8010597,.029399799,.000121585,.15625,95,1,4,2009
28,42857.145,.35294119,887.25745,.64705884,2513.896,2070.2673,2568.1414,1.0215782,.025138959,.0002174401,.42857146,96,1,4,2009
22,18181.818,.16666667,271.10645,.83333331,1626.6385,1491.0853,497.87405,.30607539,.016266385,.000043381882,.1818182,97,1,4,2009
13,653846.13,1.5315316,2076.0403,-.53153157,1355.5321,317.51196,-993.21124,-.73270947,.013555321,.00027759926,6.5384631,98,1,4,2009
210,50476.191,.40304184,-290.39493,.59695816,-720.50818,-575.31073,-1310.7233,1.819165,-.0072050816,.000021073945,.50476187,99,1,4,2009
116,57758.621,.44816053,-192.75978,.55183947,-430.11325,-333.73337,-735.41248,1.7098112,-.0043011326,8.3265140e-06,.57758617,100,1,4,2009
64,39062.5,.3267974,-77.566498,.67320263,-237.35347,-198.57022,-401.67914,1.6923246,-.0023735347,1.8454375e-06,.39062503,101,1,4,2009
35,51428.57,.40909091,-65.367393,.59090912,-159.78697,-127.10327,-203.1089,1.2711231,-.0015978697,1.0461547e-06,.51428568,102,1,4,2009
14,107142.86,.69767445,-65.87413,.30232555,-94.419579,-61.482513,-76.00563,.80497742,-.00094419578,6.2256800e-07,1.0714287,103,1,4,2009
7,71428.57,.52631581,-15.023921,.47368419,-28.545448,-21.033487,-14.523121,.50877184,-.00028545447,4.2898694e-08,.71428579,104,1,4,2009
1,400000,1.3333334,-18.028704,-.33333337,-13.521527,-4.5071754,6.5103669,-.48148161,-.00013521528,2.4380858e-08,4.0000005,105,1,4,2009
4,25000,.22222222,1.0015948,.77777779,4.5071764,4.0063791,11.017542,2.4444444,.000045071763,4.5141607e-10,.25,106,1,4,2009
4,50000,1,3.5055816,0,3.5055816,7.0111632,7.0111632,2,.000035055815,1.2288671e-09,,107,1,4,2009
11413,508.19241,.005078997,505.90399,.99492103,100000,99549.695,2005066.3,20.050663,1,0,.005061944,65,2,1,2009
11513,1094.415,.010892889,1083.7781,.98910713,99494.094,98876.344,1905516.5,19.152056,.99494094,.000054551638,.01094415,66,2,1,2009
11541,1351.7026,.013435304,1322.1725,.9865647,98410.313,97683.117,1806640.1,18.35824,.98410314,.00020684261,.013517027,67,2,1,2009
11409,1235.8665,.012287293,1192.9504,.98771268,97088.141,96455.875,1708957,17.602119,.9708814,.00033725548,.012358665,68,2,1,2009
