population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,year
671,21758.568,.19623655,3498.449,.80376345,17827.713,16078.488,68142.172,3.8222611,.17827713,.0051250318,.21758568,89,1,2,2006
546,23076.924,.20689656,2964.6753,.79310346,14329.264,12846.926,52063.684,3.6333816,.14329264,.0036394312,.23076923,90,1,2,2006
394,25888.324,.22921348,2604.9167,.77078652,11364.588,10062.13,39216.758,3.4507856,.11364588,.0026239455,.25888324,91,1,2,2006
323,26315.789,.23255813,2037.1327,.76744187,8759.6709,7741.1045,29154.627,3.3282788,.087596707,.0016281483,.26315787,92,1,2,2006
260,25000,.22222222,1493.8973,.77777779,6722.5381,5975.5894,21413.521,3.1853328,.067225382,.00093676522,.25,93,1,2,2006
175,28571.428,.25,1307.1602,.75,5228.6406,4575.0605,15437.933,2.9525709,.052286405,.00064773101,.2857143,94,1,2,2006
106,27358.49,.2406639,943.75879,.75933611,3921.4805,3449.6011,10862.872,2.7700946,.039214805,.00035558004,.2735849,95,1,2,2006
71,46478.875,.37714288,1123.0265,.62285709,2977.7217,2416.2085,7413.271,2.4895782,.029777218,.00032444837,.46478873,96,1,2,2006
58,32758.621,.28148147,522.06232,.7185185,1854.6952,1593.6641,4997.0625,2.694277,.018546952,.000095030809,.32758617,97,1,2,2006
38,34210.527,.29213485,389.3085,.70786512,1332.6328,1137.9785,3403.3984,2.5538907,.013326328,.000051189152,.3421053,98,1,2,2006
26,38461.539,.32258064,304.29816,.67741936,943.32434,791.17529,2265.4199,2.4015281,.0094332434,.000028434404,.38461536,99,1,2,2006
10,40000,.33333334,213.00873,.66666663,639.02618,532.52185,1474.2446,2.3070176,.0063902619,.000013524833,.40000001,100,1,2,2006
8,37500,.31578946,134.53183,.68421054,426.01746,358.75153,941.72278,2.2105262,.0042601745,5.7068742e-06,.375,101,1,2,2006
2,50000,.40000001,116.59425,.60000002,291.48563,233.18851,582.97125,2,.0029148562,3.3886483e-06,.5,102,1,2,2006
2,50000,1,174.89137,0,174.89137,349.78275,349.78275,2,.0017489138,3.0533499e-06,,103,1,2,2006
4508,1020.4081,.010192287,1011.1873,.98980772,100000,99096.352,1697052,16.97052,1,0,.010123481,65,1,3,2006
4303,2114.8037,.020957457,2074.5537,.97904253,98988.813,97806.32,1597955.6,16.14279,.98988813,.00020765491,.021148035,66,1,3,2006
4312,1461.0389,.014514958,1406.7064,.98548502,96914.258,96140.57,1500149.4,15.47914,.96914256,.00042067922,.014610389,67,1,3,2006
4066,1844.5647,.018287107,1746.5569,.98171288,95507.555,94581.883,1404008.8,14.7005,.95507556,.00074938178,.018445646,68,1,3,2006
3713,2127.6597,.021052632,1973.9159,.97894734,93761,92774.039,1309426.9,13.965581,.93760997,.0011546917,.021276597,69,1,3,2006
3554,2813.731,.027746947,2546.8115,.97225302,91787.086,90513.68,1216652.9,13.255164,.91787088,.0019198866,.028137311,70,1,3,2006
