population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,level_education,year
85,9411.7646,.089887641,5886.0669,.91011238,65482.496,62539.461,500116.81,7.6374121,.65482497,.013304233,.094117641,78,1,4,,2010
93,3225.8064,.03174603,1891.9501,.96825397,59596.43,58650.453,437577.38,7.3423419,.59596431,.0045556426,.032258064,79,1,4,,2010
77,11688.312,.11042944,6372.2734,.88957053,57704.48,54518.344,378926.91,6.5666809,.57704479,.015552432,.11688311,80,1,4,,2010
68,10294.117,.097902097,5025.5308,.90209788,51332.207,48819.441,324408.56,6.3197861,.51332206,.012554907,.10294118,81,1,4,,2010
58,13793.104,.12903225,5975.0547,.87096775,46306.676,43319.148,275589.13,5.9513907,.46306676,.014856134,.13793103,82,1,4,,2010
56,10714.286,.10169492,4101.521,.89830506,40331.621,38280.859,232269.98,5.7590046,.4033162,.0098704016,.10714287,83,1,4,,2010
33,24242.424,.21621621,7833.5352,.78378379,36230.102,32313.334,193989.13,5.3543634,.36230102,.01809852,.24242423,84,1,4,,2010
105,11428.571,.1081081,3069.8989,.8918919,28396.566,26861.617,161675.78,5.6934977,.28396568,.0062420005,.11428571,85,1,4,,2010
78,12820.513,.12048192,3051.4058,.87951809,25326.668,23800.965,134814.17,5.3230124,.25326669,.0057709003,.12820512,86,1,4,,2010
74,12162.162,.11464968,2553.8518,.88535035,22275.262,20998.336,111013.2,4.9836993,.22275262,.0044215829,.12162163,87,1,4,,2010
55,14545.454,.13559322,2674.0896,.86440676,19721.41,18384.365,90014.867,4.564322,.1972141,.0042336369,.14545456,88,1,4,,2010
50,16000,.14814815,2525.5291,.85185182,17047.32,15784.556,71630.5,4.2018628,.1704732,.0035714032,.16000001,89,1,4,,2010
37,27027.027,.23809524,3457.5693,.76190478,14521.791,12793.006,55845.945,3.8456652,.14521791,.0042918692,.27027029,90,1,4,,2010
28,14285.714,.13333333,1475.2295,.86666667,11064.222,10326.607,43052.941,3.8911858,.11064222,.0014516334,.14285713,91,1,4,,2010
18,33333.332,.28571427,2739.7119,.71428573,9588.9922,8219.1367,32726.332,3.4129064,.095889919,.0023751943,.33333331,92,1,4,,2010
18,22222.223,.2,1369.8561,.80000001,6849.2803,6164.3521,24507.195,3.5780687,.0684928,.00087398919,.22222222,93,1,4,,2010
12,8333.333,.079999998,438.35394,.92000002,5479.4243,5260.2476,18342.844,3.3475859,.054794244,.00022703156,.083333336,94,1,4,,2010
8,12500,.11764706,593.06708,.88235295,5041.0703,4744.5366,13082.597,2.5952022,.050410703,.00028389803,.12499999,95,1,4,,2010
5,20000,.18181819,808.72791,.81818181,4448.0034,4043.6394,8338.0596,1.8745623,.044480033,.00034372197,.2,96,1,4,,2010
3,33333.332,.28571427,1039.7928,.71428573,3639.2754,3119.3789,4294.4204,1.1800207,.036392752,.00036463788,.33333328,97,1,4,,2010
2,50000,.40000001,1039.793,.60000002,2599.4824,2079.5859,1175.0413,.45202893,.025994824,.00026326615,.5,98,1,4,,2010
2,750000,1.5789474,2462.6677,-.57894742,1559.6895,328.35559,-904.54468,-.57995176,.015596895,.0003781089,7.5000024,99,1,4,,2010
32,65625,.49411765,-446.17749,.50588238,-902.97827,-679.88953,-1232.9003,1.3653709,-.0090297824,.000040652656,.65625,100,1,4,,2010
16,93750,.63829786,-291.57495,.36170214,-456.80078,-311.01331,-553.01074,1.2106169,-.0045680078,.000013380009,.93749994,101,1,4,,2010
7,57142.855,.44444445,-73.433701,.55555558,-165.22583,-128.50897,-241.99742,1.4646465,-.0016522583,1.2153192e-06,.57142854,102,1,4,,2010
5,20000,.18181819,-16.689478,.81818181,-91.79213,-83.447388,-113.48845,1.2363636,-.00091792131,1.5333690e-07,.2,103,1,4,,2010
1,300000,1.2,-90.123184,-.20000005,-75.102654,-30.041061,-30.041061,.40000001,-.00075102656,6.7735743e-07,3,104,1,4,,2010
1,0,1,15.020531,0,15.020531,,,,.00015020531,2.2558245e-08,,105,1,4,,2010
2676,784.75336,.0078405561,779.29822,.99215943,100000,99304.859,1904785.3,19.047852,1,0,.007799875,65,2,1,1,2010
2717,1729.8491,.017170768,1703.6957,.98282921,99220.703,98249.594,1805480.4,18.196609,.99220705,.0001317335,.01729849,66,2,1,1,2010
2903,1756.8033,.017430237,1699.7445,.98256975,97517.008,96582.148,1707230.8,17.507006,.97517008,.00041156591,.017568033,67,2,1,1,2010
2857,1645.0823,.016324602,1564.1787,.98367542,95817.266,94988.25,1610648.6,16.809587,.95817268,.00062688836,.016450822,68,2,1,1,2010
2804,2139.8003,.02117149,1995.4783,.97882849,94253.086,93255.344,1515660.4,16.080751,.94253087,.0010808794,.021398004,69,2,1,1,2010
2923,2155.3198,.021323405,1967.2463,.97867662,92257.609,91273.984,1422405.1,15.417754,.92257607,.0014051936,.021553198,70,2,1,1,2010
3067,1728.073,.017132698,1546.9175,.9828673,90290.359,89516.898,1331131.1,14.742783,.90290362,.001356162,.017280731,71,2,1,1,2010
3169,2303.5657,.022773357,2020.9862,.97722661,88743.445,87732.953,1241614.1,13.991052,.88743448,.0020188545,.023035657,72,2,1,1,2010
3071,2930.6416,.028883185,2504.8208,.97111684,86722.461,85470.047,1153881.3,13.305449,.86722463,.0028842029,.029306415,73,2,1,1,2010
3251,2430.0215,.024008509,2021.9399,.97599149,84217.641,83206.672,1068411.1,12.686311,.84217638,.002687468,.024300214,74,2,1,1,2010
3135,2870.8135,.028301887,2326.2935,.97169811,82195.703,81032.555,985204.5,11.986083,.82195705,.0034043831,.028708134,75,2,1,1,2010
3334,3059.3882,.03013294,2406.7,.96986705,79869.406,78666.055,904171.94,11.320629,.79869407,.0038695368,.030593881,76,2,1,1,2010
3283,3594.2734,.035308197,2735.0684,.96469182,77462.703,76095.172,825505.88,10.656817,.77462703,.0047748825,.035942733,77,2,1,1,2010
3556,3571.4285,.03508772,2622.0222,.9649123,74727.633,73416.625,749410.75,10.028563,.74727631,.0049518049,.035714287,78,2,1,1,2010
3555,4444.4443,.043478262,3135.0266,.95652175,72105.609,70538.094,675994.13,9.3750563,.7210561,.0063056108,.044444446,79,2,1,1,2010
3672,5746.1875,.055857051,3852.4937,.94414294,68970.586,67044.336,605456,8.7784672,.68970585,.0082447864,.057461876,80,2,1,1,2010
3607,6126.9751,.059448551,3871.1763,.94055146,65118.094,63182.504,538411.69,8.2682352,.65118092,.0087931575,.061269749,81,2,1,1,2010
3690,5989.1597,.058150243,3561.5232,.94184977,61246.918,59466.156,475229.19,7.7592344,.6124692,.0084532993,.0598916,82,2,1,1,2010
3518,7703.2402,.074175447,4278.8398,.92582452,57685.395,55545.977,415763.03,7.2074227,.57685393,.010444369,.077032402,83,2,1,1,2010
3519,7303.2109,.070459217,3762.9841,.92954075,53406.555,51525.063,360217.03,6.7448092,.53406554,.0093637919,.073032111,84,2,1,1,2010
3261,8279.6689,.079505302,3946.927,.92049468,49643.57,47670.105,308691.97,6.2181664,.4964357,.009866816,.082796685,85,2,1,1,2010
3147,9469.3359,.090412624,4131.5537,.90958738,45696.645,43630.867,261021.88,5.7120576,.45696646,.010252372,.094693363,86,2,1,1,2010
2928,11202.186,.1060802,4409.2334,.89391983,41565.09,39360.473,217391,5.2301345,.4156509,.010709376,.11202186,87,2,1,1,2010
2628,14649.924,.13650063,5071.7974,.8634994,37155.855,34619.957,178030.53,4.7914529,.37155855,.011842789,.14649925,88,2,1,1,2010
2496,15865.385,.14699332,4716.1426,.85300666,32084.059,29725.988,143410.58,4.4698391,.3208406,.010276564,.15865386,89,2,1,1,2010
2332,14965.694,.13923799,3810.6536,.860762,27367.916,25462.59,113684.59,4.1539364,.27367917,.0075747743,.14965695,90,2,1,1,2010
1588,18702.771,.1710337,4029.0854,.82896632,23557.262,21542.719,88222,3.7450023,.23557262,.0072555034,.18702771,91,2,1,1,2010
1257,21161.496,.19136691,3737.0466,.80863309,19528.176,17659.652,66679.281,3.4145167,.19528176,.0058726491,.21161495,92,2,1,1,2010
1065,24882.629,.22129436,3494.4878,.77870566,15791.129,14043.885,49019.629,3.1042511,.15791129,.004646806,.2488263,93,2,1,1,2010
817,30599.756,.26539278,3263.4397,.73460722,12296.641,10664.921,34975.742,2.8443332,.12296641,.0035194785,.30599755,94,2,1,1,2010
591,29610.83,.2579219,2329.8604,.74207807,9033.2012,7868.271,24310.822,2.6912744,.090332009,.0019144961,.29610831,95,2,1,1,2010
454,34801.762,.29643527,1987.1066,.70356476,6703.3408,5709.7876,16442.551,2.452889,.06703341,.0012427352,.3480176,96,2,1,1,2010
345,36231.883,.30674845,1446.6976,.69325155,4716.2344,3992.8855,10732.764,2.2757061,.047162343,.00065011776,.36231884,97,2,1,1,2010
253,33992.094,.29054055,949.93298,.70945942,3269.5366,2794.5701,6739.8784,2.0614171,.032695368,.00030042944,.33992097,98,2,1,1,2010
158,22151.898,.1994302,462.599,.80056977,2319.6035,2088.304,3945.3086,1.7008548,.023196036,.00010481559,.22151899,99,2,1,1,2010
1,100000,1,1857.0045,0,1857.0045,1857.0045,1857.0045,1,.018570045,.00033844277,,103,2,1,1,2010
8548,713.61725,.0071304021,709.1059,.99286962,100000,99367.82,2066211.8,20.662117,1,0,.0070967656,65,2,1,2,2010
7995,1438.399,.014295571,1419.4199,.98570442,99290.891,98481.82,1966844,19.808907,.9929089,.000099938821,.01438399,66,2,1,2,2010
7824,1265.3374,.012581733,1231.3927,.98741829,97871.469,97194.203,1868362.1,19.089956,.9787147,.00025652657,.012653374,67,2,1,2,2010
6479,1497.1447,.014866835,1436.7321,.98513317,96640.078,95878.609,1771168,18.327469,.9664008,.00046651109,.014971446,68,2,1,2,2010
5853,1520.5878,.015091141,1436.7271,.98490888,95203.344,94484.977,1675289.4,17.59696,.95203346,.00065609219,.015205878,69,2,1,2,2010
5374,1879.4194,.018619228,1745.8621,.98138076,93766.617,92893.688,1580804.4,16.858925,.93766618,.001020427,.018794196,70,2,1,2,2010
5249,1505.0486,.014938073,1374.6128,.98506194,92020.758,91333.453,1487910.6,16.169292,.92020756,.0010093178,.015050486,71,2,1,2,2010
5001,1919.6161,.019013666,1723.5155,.98098636,90646.148,89784.391,1396577.3,15.406912,.90646148,.0014613528,.01919616,72,2,1,2,2010
4428,2326.1067,.022993639,2044.6549,.97700638,88922.633,87900.305,1306792.9,14.695841,.88922632,.0020140437,.023261067,73,2,1,2,2010
4219,2133.207,.021106943,1833.7285,.97889304,86877.977,85961.109,1218892.5,14.029937,.86877978,.0020904776,.02133207,74,2,1,2,2010
3881,2860.0876,.028197639,2398.0471,.97180235,85044.25,83845.227,1132931.4,13.32167,.85044253,.003050077,.028600879,75,2,1,2,2010
3705,2618.0837,.025842547,2135.7883,.97415745,82646.203,81578.313,1049086.3,12.693702,.82646203,.0030632021,.026180835,76,2,1,2,2010
3423,3184.3413,.031344358,2523.5471,.96865565,80510.414,79248.641,967507.88,12.017177,.80510414,.0039597349,.031843413,77,2,1,2,2010
3400,3470.5881,.034113906,2660.4368,.96588612,77986.867,76656.648,888259.25,11.389856,.77986866,.0045672655,.034705885,78,2,1,2,2010
3249,3970.4524,.038931642,2932.5815,.96106833,75326.43,73860.141,811602.63,10.774473,.75326431,.005450414,.039704524,79,2,1,2,2010
3088,3659.3264,.03593576,2601.5281,.96406424,72393.852,71093.086,737742.44,10.190678,.72393852,.005199194,.036593262,80,2,1,2,2010
2826,4670.9131,.045643155,3185.5417,.95435685,69792.32,68199.547,666649.38,9.5519018,.69792318,.0067159631,.046709131,81,2,1,2,2010
2710,5571.9556,.054209296,3610.7068,.94579071,66606.781,64801.43,598449.81,8.9848185,.66606784,.0080309873,.055719554,82,2,1,2,2010
2519,5359.2695,.052194085,3288.0225,.94780594,62996.074,61352.063,533648.38,8.471137,.62996072,.0076647159,.053592697,83,2,1,2,2010
2380,7394.958,.071312808,4257.9487,.92868721,59708.051,57579.078,472296.31,7.9100943,.59708053,.010243576,.073949583,84,2,1,2,2010
2219,8382.1543,.080449827,4460.9512,.91955018,55450.102,53219.625,414717.25,7.4791069,.554501,.011019871,.083821543,85,2,1,2,2010
2056,8317.1211,.079850577,4071.5129,.92014945,50989.148,48953.391,361497.63,7.0896974,.50989151,.010174799,.083171211,86,2,1,2,2010
1779,10118.044,.096308187,4518.5527,.90369183,46917.637,44658.359,312544.25,6.6615515,.46917638,.011253451,.10118044,87,2,1,2,2010
1612,12406.948,.11682244,4953.1646,.88317758,42399.086,39922.504,267885.88,6.3181992,.42399085,.012096747,.12406949,88,2,1,2,2010
1389,12742.98,.11979695,4485.9072,.88020307,37445.922,35202.969,227963.38,6.0878024,.37445921,.010507767,.1274298,89,2,1,2,2010
1314,14003.044,.1308677,4313.4014,.86913228,32960.016,30803.314,192760.41,5.8483105,.32960016,.0095310602,.14003043,90,2,1,2,2010
900,14555.556,.13568099,3886.8008,.86431903,28646.613,26703.213,161957.09,5.6536212,.28646612,.0079447478,.14555554,91,2,1,2,2010
689,20464.441,.18564846,4596.6211,.81435156,24759.813,22461.502,135253.88,5.4626374,.24759813,.0085631963,.20464443,92,2,1,2,2010
569,19683.656,.17920001,3613.2441,.82080001,20163.191,18356.57,112792.38,5.5939741,.20163192,.0058164736,.19683658,93,2,1,2,2010
416,22596.154,.20302376,3360.0325,.79697621,16549.947,14869.931,94435.805,5.706109,.16549948,.004640521,.22596154,94,2,1,2,2010
291,26804.123,.23636363,3117.6162,.76363635,13189.915,11631.107,79565.875,6.0323267,.13189915,.0035697254,.26804122,95,2,1,2,2010
195,34871.793,.29694322,2990.9009,.70305681,10072.299,8576.8486,67934.766,6.7447133,.10072299,.0027090944,.34871793,96,2,1,2,2010
145,35862.07,.30409357,2153.4075,.6959064,7081.3979,6004.6943,59357.914,8.3822308,.070813976,.0014169283,.35862067,97,2,1,2,2010
116,33620.691,.2878229,1418.3884,.7121771,4927.9902,4218.7959,53353.223,10.826569,.049279902,.00066453475,.33620691,98,2,1,2,2010
70,7142.8569,1,3509.6018,0,3509.6018,49134.426,49134.426,14,.03509602,.0011885017,,99,2,1,2,2010
3908,511.77072,.0051147388,509.44995,.99488527,100000,99546.523,2159029.8,21.590298,1,0,.0050974442,65,2,1,3,2010
3868,775.5946,.0077301655,769.07837,.99226981,99490.547,99052.172,2059483.1,20.700289,.99490547,.000038981307,.0077559459,66,2,1,3,2010
3519,880.93207,.0087745367,866.23517,.99122548,98721.469,98245.039,1960431,19.858204,.98721468,.00010933491,.0088093206,67,2,1,3,2010
3082,908.50098,.0090463823,885.23584,.99095362,97855.234,97386.063,1862186,19.030008,.97855234,.00018579025,.0090850098,68,2,1,3,2010
2593,964.13422,.0095950877,930.43567,.9904049,96970,96504.781,1764799.9,18.199442,.96969998,.00027337993,.0096413428,69,2,1,3,2010
2196,865.20947,.0086148269,827.3642,.99138516,96039.563,95625.883,1668295.1,17.370916,.96039563,.00031469509,.0086520948,70,2,1,3,2010
2213,1084.5007,.010786518,1027.0081,.98921347,95212.195,94698.688,1572669.3,16.517519,.95212197,.00046816902,.010845008,71,2,1,3,2010
2065,1452.7845,.014423077,1358.4402,.98557693,94185.188,93505.969,1477970.5,15.692176,.94185185,.0007439761,.014527845,72,2,1,3,2010
1777,1688.2386,.016741073,1554.0194,.9832589,92826.75,92049.742,1384464.6,14.9145,.92826748,.0010347744,.016882388,73,2,1,3,2010
1695,1946.9027,.019281333,1759.86,.98071867,91272.734,90392.805,1292414.9,14.159923,.91272736,.0014018364,.019469026,74,2,1,3,2010
1462,1983.5841,.019641044,1758.1263,.98035896,89512.875,88633.813,1202022,13.428482,.89512873,.0016504109,.019835843,75,2,1,3,2010
1317,1898.2537,.018804062,1650.1458,.98119593,87754.75,86929.68,1113388.3,12.687498,.8775475,.0017732118,.018982537,76,2,1,3,2010
1236,1699.0292,.016847173,1450.6191,.98315281,86104.602,85379.289,1026458.6,11.921065,.86104602,.0017356045,.016990293,77,2,1,3,2010
1188,3030.303,.029850746,2526.9846,.97014928,84653.984,83390.492,941079.25,11.116775,.84653986,.0032828089,.030303031,78,2,1,3,2010
1048,2862.5955,.028222013,2317.7893,.97177798,82127,80968.102,857688.75,10.443444,.82126999,.0034021807,.028625954,79,2,1,3,2010
1042,3454.8945,.033962265,2710.5015,.96603775,79809.211,78453.961,776720.69,9.7322187,.79809213,.0043677315,.034548942,80,2,1,3,2010
859,4540.1631,.044393852,3422.7087,.95560616,77098.711,75387.359,698266.69,9.0567884,.77098709,.0060433396,.045401629,81,2,1,3,2010
834,4076.7385,.039952997,2943.5769,.96004701,73676,72204.211,622879.38,8.4543047,.73676002,.0057089115,.040767387,82,2,1,3,2010
669,5680.1196,.055232558,3906.7327,.94476742,70732.422,68779.055,550675.13,7.7853284,.70732421,.0080875875,.056801196,83,2,1,3,2010
637,5965.4629,.057926826,3871,.94207317,66825.688,64890.188,481896.09,7.2112403,.66825688,.0085816057,.059654627,84,2,1,3,2010
529,8506.6162,.081595644,5136.8281,.91840434,62954.688,60386.273,417005.91,6.6239057,.62954688,.011979988,.085066155,85,2,1,3,2010
450,9111.1113,.087141342,5038.3257,.91285866,57817.859,55298.695,356619.63,6.167984,.57817858,.012287878,.091111109,86,2,1,3,2010
395,11645.569,.11004785,5808.2744,.88995218,52779.535,49875.398,301320.94,5.7090487,.52779537,.014475812,.1164557,87,2,1,3,2010
333,10510.511,.099857345,4690.4253,.90014267,46971.262,44626.051,251445.53,5.353178,.46971262,.011683038,.1051051,88,2,1,3,2010
334,11676.646,.11032531,4664.6465,.88967466,42280.836,39948.512,206819.47,4.8915653,.42280835,.01138367,.11676646,89,2,1,3,2010
270,14444.444,.13471502,5067.4653,.86528498,37616.188,35082.453,166870.97,4.4361477,.37616187,.011891523,.14444444,90,2,1,3,2010
185,15675.676,.14536341,4731.3931,.85463661,32548.723,30183.025,131788.52,4.0489612,.32548723,.010387551,.15675674,91,2,1,3,2010
179,15642.458,.14507772,4035.6748,.85492229,27817.33,25799.492,101605.48,3.6525965,.2781733,.0081033492,.15642458,92,2,1,3,2010
108,25925.926,.22950819,5458.085,.77049184,23781.656,21052.613,75805.992,3.1875825,.23781656,.0098933158,.25925925,93,2,1,3,2010
86,26744.186,.23589744,4322.4834,.76410258,18323.57,16162.328,54753.379,2.9881392,.1832357,.0064690448,.26744187,94,2,1,3,2010
55,32727.273,.28125,3937.8057,.71875,14001.087,12032.184,38591.051,2.7562897,.14001086,.0047414261,.32727271,95,2,1,3,2010
47,29787.234,.25925925,2608.9988,.74074078,10063.281,8758.7822,26558.867,2.6391857,.10063281,.0023612964,.29787233,96,2,1,3,2010
49,14285.714,.13333333,993.90424,.86666667,7454.2822,6957.3301,17800.084,2.3879004,.07454282,.00068565662,.14285713,97,2,1,3,2010
24,20833.334,.18867925,1218.9392,.81132078,6460.3779,5850.9082,10842.754,1.6783466,.064603776,.00073660648,.20833333,98,2,1,3,2010
20,10000,.095238097,499.18463,.90476191,5241.4385,4991.8462,4991.8462,.95238096,.052414384,.00024793061,.1,99,2,1,3,2010
0,,,,,4742.2539,,0,,.047422539,,,100,2,1,3,2010
1,0,0,,1,,,0,,,,,103,2,1,3,2010
1,0,1,,0,,,,,,,,104,2,1,3,2010
135,1481.4814,.014789967,1462.0551,.98521006,100000,98688.719,2163851.3,21.638512,1,0,.014644831,65,2,1,,2010
164,609.7561,.0060816151,599.26984,.99391836,98537.945,98196.359,2065162.5,20.958042,.98537946,.000086335502,.0060975607,66,2,1,,2010
169,0,0,0,1,97938.672,97938.672,1966966.1,20.083651,.97938675,0,0,67,2,1,,2010
138,2173.9131,.02151926,2107.5679,.97848076,97938.672,96821.664,1869027.5,19.083652,.97938675,.0004254831,.021739133,68,2,1,,2010
139,1438.8489,.014285713,1369.0156,.98571432,95831.102,95146.594,1772205.8,18.493011,.95831102,.00054693554,.014388488,69,2,1,,2010
183,0,0,0,1,94462.086,94462.086,1677059.1,17.75378,.94462085,0,0,70,2,1,,2010
170,1176.4706,.011695907,1104.8197,.98830408,94462.086,93909.68,1582597.1,16.75378,.94462085,.00057795661,.011764706,71,2,1,,2010
164,1829.2683,.018126888,1692.2767,.9818731,93357.266,92511.125,1488687.4,15.946133,.93357265,.0010494613,.018292682,72,2,1,,2010
162,2469.1357,.024390243,2235.7314,.97560978,91664.992,90547.125,1396176.3,15.231292,.91664994,.0017081621,.024691356,73,2,1,,2010
158,1265.8228,.012578616,1124.8962,.98742139,89429.258,88866.813,1305629.1,14.599575,.89429259,.0010634022,.012658227,74,2,1,,2010
146,4109.5889,.040268455,3555.8801,.95973152,88304.359,86526.422,1216762.4,13.779188,.88304359,.003672428,.04109589,75,2,1,,2010
175,1714.2858,.016997168,1440.4841,.98300284,84748.477,84028.234,1130235.9,13.336356,.84748477,.0018618881,.017142858,76,2,1,,2010
161,2484.4722,.024539879,2044.368,.97546011,83307.992,82285.805,1046207.7,12.558311,.83307993,.0028428524,.024844723,77,2,1,,2010
153,653.59479,.0065146582,529.40472,.99348533,81263.625,80998.922,963921.88,11.861665,.81263626,.00080606411,.0065359478,78,2,1,,2010
149,3355.7046,.0330033,2664.4956,.96699667,80734.219,79401.969,882923,10.936169,.80734217,.0041443775,.033557046,79,2,1,,2010
156,3846.1538,.03773585,2946.0273,.96226418,78069.727,76596.711,803521,10.292351,.78069729,.0050438652,.038461536,80,2,1,,2010
131,6106.8701,.059259258,4451.7749,.94074076,75123.703,72897.813,726924.31,9.6763639,.75123703,.0083194748,.061068702,81,2,1,,2010
121,3305.7852,.032520324,2298.2742,.96747971,70671.93,69522.789,654026.5,9.2544031,.70671928,.0047635669,.033057854,82,2,1,,2010
126,4761.9048,.046511628,3180.1702,.95348835,68373.656,66783.57,584503.69,8.5486679,.68373656,.0068768277,.047619049,83,2,1,,2010
104,4807.6924,.046948358,3060.7271,.95305163,65193.484,63663.121,517720.13,7.9412861,.65193486,.0069452734,.048076924,84,2,1,,2010
211,8530.8057,.081818178,5083.5889,.91818184,62132.758,59590.965,454057,7.3078518,.62132758,.011960649,.085308053,85,2,1,,2010
162,8024.6914,.077151336,4401.4194,.92284864,57049.168,54848.457,394466.03,6.9144921,.57049167,.010784838,.08024691,86,2,1,,2010
171,8187.1343,.078651682,4140.834,.92134833,52647.75,50577.332,339617.59,6.4507523,.52647752,.010323056,.081871338,87,2,1,,2010
143,12587.412,.11842105,5744.2397,.88157892,48506.914,45634.793,289040.25,5.9587431,.48506913,.014347793,.12587412,88,2,1,,2010
132,8333.333,.079999998,3421.0139,.92000002,42762.676,41052.168,243405.45,5.6920071,.42762676,.0083733462,.083333328,89,2,1,,2010
121,8264.4629,.079365082,3122.354,.92063493,39341.66,37780.484,202353.28,5.143486,.39341661,.0074511855,.082644626,90,2,1,,2010
93,15053.764,.14,5070.7026,.86000001,36219.305,33683.953,164572.8,4.5437865,.36219305,.011713792,.15053764,91,2,1,,2010
77,9090.9092,.086956523,2708.5742,.9130435,31148.602,29794.314,130888.85,4.2020779,.31148601,.005808875,.090909094,92,2,1,,2010
63,15873.016,.14705881,4182.3569,.85294116,28440.027,26348.85,101094.54,3.554657,.28440028,.0085117975,.15873016,93,2,1,,2010
53,18867.924,.17241378,4182.3564,.82758623,24257.67,22166.492,74745.688,3.0813217,.2425767,.0076843798,.18867922,94,2,1,,2010
40,37500,.31578946,6339.5723,.68421054,20075.313,16905.527,52579.195,2.6190972,.20075312,.010171927,.375,95,2,1,,2010
59,18644.068,.17054264,2342.5295,.82945734,13735.74,12564.476,35673.668,2.597142,.1373574,.0027756712,.18644069,96,2,1,,2010
41,34146.34,.29166666,3323.0198,.70833337,11393.211,9731.7012,23109.191,2.0283301,.11393211,.0033546411,.34146342,97,2,1,,2010
43,16279.069,.15053762,1214.8674,.84946239,8070.1914,7462.7578,13377.489,1.6576421,.080701917,.00090129947,.16279069,98,2,1,,2010
26,150000,.85714287,5875.9922,.14285713,6855.3242,3917.3281,5914.7319,.86279392,.068553239,.0037520379,1.5,99,2,1,,2010
104,48076.922,.38759691,379.58606,.61240309,979.33203,789.539,1997.4037,2.0395572,.0097933207,.000036810023,.48076925,100,2,1,,2010
72,51388.891,.40883979,245.20001,.59116018,599.74597,477.14597,1207.8647,2.0139606,.0059974599,.000014617576,.5138889,101,2,1,,2010
55,45454.547,.37037039,131.31332,.62962961,354.54596,288.88928,730.71875,2.0609987,.0035454596,4.6391542e-06,.45454547,102,2,1,,2010
30,50000,.40000001,89.293053,.60000002,223.23264,178.58611,441.8295,1.9792335,.0022323264,1.9888628e-06,.5,103,2,1,,2010
18,27777.777,.24390243,32.668186,.75609756,133.93958,117.60548,263.24338,1.9653891,.0013393958,4.3697025e-07,.27777776,104,2,1,,2010
6,50000,.40000001,40.508556,.60000002,101.27139,81.017113,145.63791,1.4380952,.0010127139,4.0982033e-07,.5,105,2,1,,2010
2,150000,.85714287,52.082432,.14285713,60.762836,34.721619,64.620789,1.0634919,.00060762838,3.1627533e-07,1.5,106,2,1,,2010
1,0,0,0,1,8.6804047,8.6804047,29.899172,3.4444444,.000086804044,0,0,107,2,1,,2010
4,25000,.22222222,1.9289788,.77777779,8.6804047,7.7159152,21.218767,2.4444444,.000086804044,1.6742863e-09,.25,108,2,1,,2010
2,0,0,0,1,6.7514257,6.7514257,13.502851,2,.000067514258,0,0,109,2,1,,2010
3,0,0,0,1,6.7514257,6.7514257,6.7514257,1,.000067514258,0,0,110,2,1,,2010
1,0,1,6.7514257,0,6.7514257,,,,.000067514258,4.5578674e-09,,111,2,1,,2010
2587,734.44147,.0073383031,729.66309,.99266171,100000,99349.383,1923796.6,19.237967,1,0,.0073026735,65,2,2,1,2010
2857,1190.0594,.011840006,1175.3615,.98816001,99270.336,98600.383,1824447.3,18.378574,.99270338,.000085135907,.011900595,66,2,2,1,2010
2849,1333.8014,.013258436,1300.5859,.98674154,98094.977,97379.656,1725846.9,17.593632,.98094976,.00024304476,.013338014,67,2,2,1,2010
2837,1515.6855,.015049646,1456.7213,.98495036,96794.391,96022.328,1628467.3,16.823984,.96794391,.00045199876,.015156856,68,2,2,1,2010
2816,1526.9886,.015154185,1444.7646,.98484582,95337.672,94615.289,1532444.9,16.073866,.95337671,.0006421915,.015269886,69,2,2,1,2010
2905,1790.0172,.017741386,1665.7903,.98225862,93892.906,93060.008,1437829.6,15.313506,.93892908,.00095518521,.017900173,70,2,2,1,2010
3071,2051.449,.020306204,1872.7826,.97969377,92227.117,91290.727,1344769.6,14.581065,.92227119,.0013425425,.020514488,71,2,2,1,2010
3099,1903.84,.018858878,1703.9814,.98114115,90354.336,89502.344,1253478.9,13.872925,.90354335,.0014850668,.0190384,72,2,2,1,2010
3280,2317.0732,.022905365,2030.5686,.97709465,88650.352,87635.07,1163976.5,13.129971,.88650352,.0020430572,.023170732,73,2,2,1,2010
3167,2462.8987,.024329383,2107.4058,.97567064,86619.781,85566.078,1076341.5,12.426047,.86619782,.0024424656,.024628986,74,2,2,1,2010
3184,2669.5979,.026344335,2226.4224,.97365564,84512.375,83399.164,990775.38,11.723435,.84512377,.0029141549,.02669598,75,2,2,1,2010
3245,3482.2805,.034226868,2816.3904,.96577311,82285.953,80877.758,907376.25,11.02711,.82285953,.0041052192,.034822803,76,2,2,1,2010
3297,3942.9785,.038667459,3072.886,.96133256,79469.563,77933.117,826498.5,10.400189,.79469562,.0050135516,.039429784,77,2,2,1,2010
3531,4049.8442,.039694656,3032.5398,.96030533,76396.68,74880.406,748565.38,9.7984018,.7639668,.0054683224,.040498439,78,2,2,1,2010
3514,4638.5884,.045334443,3325.9224,.95466554,73364.141,71701.18,673684.94,9.1827555,.73364139,.0064992416,.046385881,79,2,2,1,2010
3743,4835.6934,.047215339,3306.8782,.95278466,70038.219,68384.781,601983.75,8.5950747,.70038217,.0069393842,.048356932,80,2,2,1,2010
