population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,year
2,50000,.40000001,106.97522,.60000002,267.43805,213.95044,534.8761,2,.0026743806,2.8532734e-06,.5,102,1,2,2006
2,50000,1,160.46283,0,160.46283,320.92566,320.92566,2,.0016046283,2.5707002e-06,,103,1,2,2006
4521,1017.474,.010163014,1008.306,.98983699,100000,99098.945,1700070,17.0007,1,0,.010094603,65,1,3,2006
4359,1949.9885,.01933774,1914.2756,.98066229,98991.695,97900.555,1600971.1,16.172783,.98991698,.00019107061,.019499885,66,1,3,2006
4354,1492.8801,.014829179,1439.5785,.98517084,97077.422,96285.656,1503070.5,15.483214,.97077423,.00040843178,.014928801,67,1,3,2006
4080,1862.7451,.018465785,1766.0278,.98153424,95637.844,94701.852,1406784.9,14.7095,.95637846,.00073676393,.018627452,68,1,3,2006
3738,2140.1819,.021175224,1987.7567,.97882479,93871.813,92877.938,1312083,13.97739,.93871814,.0011434847,.021401819,69,1,3,2006
3575,2769.2307,.027314112,2509.7312,.97268587,91884.055,90629.188,1219205.1,13.268952,.91884053,.0018715722,.027692305,70,1,3,2006
3390,2831.8584,.027923211,2495.6182,.97207677,89374.32,88126.508,1128575.9,12.627519,.89374322,.0023699957,.028318586,71,1,3,2006
3245,2804.3142,.027655371,2402.6628,.97234464,86878.703,85677.375,1040449.4,11.975885,.86878705,.0027389422,.028043143,72,1,3,2006
3065,3654.1599,.035885934,3031.5015,.96411407,84476.039,82960.289,954772,11.302281,.84476042,.003975519,.036541596,73,1,3,2006
3055,3535.1882,.034737859,2829.209,.96526212,81444.539,80029.938,871811.75,10.704361,.81444538,.0042756167,.035351884,74,1,3,2006
2903,4133.6548,.040499493,3183.8809,.95950049,78615.328,77023.391,791781.81,10.071596,.78615326,.0053526233,.041336548,75,1,3,2006
2860,4580.4194,.044778667,3377.7195,.95522135,75431.445,73742.586,714758.38,9.4756021,.75431448,.0062597301,.045804191,76,1,3,2006
2654,5689.5254,.055321489,3986.1194,.94467849,72053.727,70060.664,641015.81,8.8963585,.72053725,.0080265822,.056895252,77,1,3,2006
2596,5816.6411,.056522556,3847.3552,.94347745,68067.609,66143.93,570955.13,8.3880587,.6806761,.0083624627,.058166411,78,1,3,2006
2449,6084.1157,.059044976,3791.8833,.94095504,64220.254,62324.313,504811.22,7.8606234,.64220256,.0087129306,.060841158,79,1,3,2006
2372,6913.9966,.066829666,4038.408,.93317032,60428.371,58409.168,442486.91,7.3225026,.60428369,.0096568391,.069139965,80,1,3,2006
2165,8406.4668,.080673762,4549.1904,.91932625,56389.965,54115.371,384077.75,6.811101,.56389964,.011187226,.084064662,81,1,3,2006
2035,9238.3291,.088304371,4577.7671,.9116956,51840.773,49551.891,329962.38,6.3649201,.51840776,.011428907,.092383303,82,1,3,2006
1938,11506.708,.10880703,5142.5474,.89119297,47263.008,44691.734,280410.47,5.9329796,.47263008,.012817845,.11506708,83,1,3,2006
1631,11587.982,.10953347,4613.6001,.89046651,42120.461,39813.66,235718.75,5.5963001,.4212046,.011247555,.11587983,84,1,3,2006
1594,11856.964,.11193367,4198.2803,.88806635,37506.859,35407.719,195905.08,5.2231798,.3750686,.00984044,.11856963,85,1,3,2006
1447,14236.351,.13290322,4426.8174,.86709678,33308.578,31095.17,160497.36,4.8184991,.33308578,.0098337159,.1423635,86,1,3,2006
1036,15444.016,.14336918,4140.7544,.8566308,28881.762,26811.385,129402.2,4.480412,.28881761,.0085051926,.15444015,87,1,3,2006
832,18509.615,.16941693,4191.5459,.8305831,24741.008,22645.234,102590.81,4.1465898,.24741007,.0078045879,.18509616,88,1,3,2006
686,18367.348,.1682243,3456.9187,.83177567,20549.461,18821.002,79945.578,3.8903978,.20549461,.0056439932,.18367347,89,1,3,2006
539,19294.99,.17597292,3007.8247,.82402706,17092.543,15588.631,61124.574,3.5760961,.17092542,.0042623859,.19294991,90,1,3,2006
419,21957.041,.19784947,2786.6541,.80215055,14084.719,12691.392,45535.941,3.2330031,.14084719,.0033721095,.21957041,91,1,3,2006
325,29538.461,.25737265,2907.8127,.74262738,11298.064,9844.1582,32844.551,2.9070954,.11298064,.0029140941,.29538462,92,1,3,2006
233,26180.258,.23149906,1942.3354,.76850092,8390.252,7419.084,23000.393,2.7413232,.083902523,.0014929352,.26180258,93,1,3,2006
184,30434.783,.26415095,1703.2233,.73584902,6447.9165,5596.3047,15581.308,2.4164872,.064479165,.0010274115,.30434784,94,1,3,2006
113,38938.055,.32592595,1546.4187,.67407405,4744.6934,3971.4839,9985.0029,2.1044569,.047446933,.00069891504,.38938057,95,1,3,2006
66,60606.063,.46511629,1487.5697,.53488374,3198.2747,2454.4897,6013.5195,1.8802387,.031982746,.00046054932,.60606068,96,1,3,2006
46,43478.262,.35714287,610.96606,.64285713,1710.705,1405.2219,3559.0295,2.0804462,.017107049,.00010273026,.43478262,97,1,3,2006
36,33333.332,.28571427,314.21109,.71428573,1099.7389,942.63336,2153.8076,1.9584718,.010997389,.000034174998,.33333331,98,1,3,2006
17,52941.176,.41860464,328.82559,.58139539,785.52783,621.11505,1211.1743,1.5418605,.0078552784,.000025627263,.52941173,99,1,3,2006
9,77777.781,.56,255.75325,.44,456.70224,328.82562,590.05933,1.2920001,.0045670224,.000011626965,.77777773,100,1,3,2006
9,66666.664,.5,100.47449,.5,200.94899,150.71175,261.23367,1.3,.0020094898,2.0149673e-06,.66666669,101,1,3,2006
4,50000,.40000001,40.1898,.60000002,100.47449,80.379593,110.52194,1.1,.0010047449,4.0339921e-07,.50000006,102,1,3,2006
